# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2542       8.119277189260e-12       4.120146803169e-13      -3.999544432012e-13       0.000000000000e+00       1.173007985028e-16       2.929517646975e-17      -2.685677250242e-18 
 2543       8.100064809438e-12       4.124221258020e-13      -4.053603250568e-13       0.000000000000e+00       1.170801426176e-16       2.934293864562e-17      -2.698021773646e-18 
 2544       8.081291622291e-12       4.127936482840e-13      -4.107856191263e-13       0.000000000000e+00       1.168599501737e-16       2.938817042355e-17      -2.711245639513e-18 
 2545       8.062954548545e-12       4.131291492187e-13      -4.162277230299e-13       0.000000000000e+00       1.166402201395e-16       2.943089894807e-17      -2.725260266052e-18 
 2546       8.045050496667e-12       4.134285299530e-13      -4.216840261299e-13       0.000000000000e+00       1.164209514764e-16       2.947115146330e-17      -2.739976788199e-18 
 2547       8.027576362857e-12       4.136916917251e-13      -4.271519095222e-13       0.000000000000e+00       1.162021431381e-16       2.950895531308e-17      -2.755306057333e-18 
 2548       8.010529031030e-12       4.139185356641e-13      -4.326287460289e-13       0.000000000000e+00       1.159837940707e-16       2.954433794102e-17      -2.771158641003e-18 
 2549       7.993905372805e-12       4.141089627902e-13      -4.381119001896e-13       0.000000000000e+00       1.157659032131e-16       2.957732689062e-17      -2.787444822639e-18 
 2550       7.977702247496e-12       4.142628740148e-13      -4.435987282534e-13       0.000000000000e+00       1.155484694967e-16       2.960794980542e-17      -2.804074601281e-18 
 2551       7.961916502093e-12       4.143801701399e-13      -4.490865781709e-13       0.000000000000e+00       1.153314918452e-16       2.963623442902e-17      -2.820957691294e-18 
 2552       7.946544971252e-12       4.144607518588e-13      -4.545727895861e-13       0.000000000000e+00       1.151149691751e-16       2.966220860525e-17      -2.838003522090e-18 
 2553       7.931584477282e-12       4.145045197555e-13      -4.600546938279e-13       0.000000000000e+00       1.148989003951e-16       2.968590027824e-17      -2.855121237849e-18 
 2554       7.917031830132e-12       4.145113743048e-13      -4.655296139024e-13       0.000000000000e+00       1.146832844065e-16       2.970733749255e-17      -2.872219697238e-18 
 2555       7.902883827380e-12       4.144812158724e-13      -4.709948644846e-13       0.000000000000e+00       1.144681201031e-16       2.972654839322e-17      -2.889207473130e-18 
 2556       7.889137254215e-12       4.144139447147e-13      -4.764477519103e-13       0.000000000000e+00       1.142534063713e-16       2.974356122593e-17      -2.905992852330e-18 
 2557       7.875788883429e-12       4.143094609789e-13      -4.818855741678e-13       0.000000000000e+00       1.140391420898e-16       2.975840433706e-17      -2.922483835286e-18 
 2558       7.862835475402e-12       4.141676647027e-13      -4.873056208901e-13       0.000000000000e+00       1.138253261296e-16       2.977110617384e-17      -2.938588135820e-18 
 2559       7.850273778090e-12       4.139884558147e-13      -4.927051733464e-13       0.000000000000e+00       1.136119573545e-16       2.978169528440e-17      -2.954213180838e-18 
 2560       7.838100527012e-12       4.137717341340e-13      -4.980815044344e-13       0.000000000000e+00       1.133990346205e-16       2.979020031789e-17      -2.969266110058e-18 
 2561       7.826312445234e-12       4.135173993700e-13      -5.034318786716e-13       0.000000000000e+00       1.131865567760e-16       2.979665002460e-17      -2.983653775727e-18 
 2562       7.814906243361e-12       4.132253511230e-13      -5.087535521879e-13       0.000000000000e+00       1.129745226620e-16       2.980107325606e-17      -2.997282742341e-18 
 2563       7.803878619523e-12       4.128954888836e-13      -5.140437727166e-13       0.000000000000e+00       1.127629311117e-16       2.980349896512e-17      -3.010059286365e-18 
 2564       7.793226259358e-12       4.125277120327e-13      -5.192997795872e-13       0.000000000000e+00       1.125517809508e-16       2.980395620606e-17      -3.021889395956e-18 
 2565       7.782945836003e-12       4.121219198419e-13      -5.245188037165e-13       0.000000000000e+00       1.123410709974e-16       2.980247413471e-17      -3.032678770681e-18 
 2566       7.773034010082e-12       4.116780114728e-13      -5.296980676009e-13       0.000000000000e+00       1.121308000620e-16       2.979908200854e-17      -3.042332821236e-18 
 2567       7.763487429689e-12       4.111958859777e-13      -5.348347853082e-13       0.000000000000e+00       1.119209669474e-16       2.979380918676e-17      -3.050756669171e-18 
 2568       7.754302730378e-12       4.106754422988e-13      -5.399261624692e-13       0.000000000000e+00       1.117115704488e-16       2.978668513042e-17      -3.057855146605e-18 
 2569       7.745476535150e-12       4.101165792687e-13      -5.449693962701e-13       0.000000000000e+00       1.115026093536e-16       2.977773940252e-17      -3.063532795949e-18 
 2570       7.737005454439e-12       4.095191956103e-13      -5.499616754439e-13       0.000000000000e+00       1.112940824419e-16       2.976700166812e-17      -3.067693869626e-18 
 2571       7.728886086100e-12       4.088831899363e-13      -5.549001802624e-13       0.000000000000e+00       1.110859884857e-16       2.975450169443e-17      -3.070242329792e-18 
 2572       7.721114470591e-12       4.082085488514e-13      -5.597823299909e-13       0.000000000000e+00       1.108783263145e-16       2.974026844930e-17      -3.071104815547e-18 
 2573       7.713684453162e-12       4.074956118039e-13      -5.646065268077e-13       0.000000000000e+00       1.106710950096e-16       2.972432739089e-17      -3.070299688028e-18 
 2574       7.706589312316e-12       4.067448077418e-13      -5.693714161036e-13       0.000000000000e+00       1.104642937105e-16       2.970670316279e-17      -3.067868377853e-18 
 2575       7.699822303744e-12       4.059565671493e-13      -5.740756394004e-13       0.000000000000e+00       1.102579215504e-16       2.968742049428e-17      -3.063852453471e-18 
 2576       7.693376660302e-12       4.051313220487e-13      -5.787178343471e-13       0.000000000000e+00       1.100519776558e-16       2.966650420046e-17      -3.058293621296e-18 
 2577       7.687245591988e-12       4.042695060017e-13      -5.832966347163e-13       0.000000000000e+00       1.098464611468e-16       2.964397918232e-17      -3.051233725841e-18 
 2578       7.681422285920e-12       4.033715541112e-13      -5.878106704005e-13       0.000000000000e+00       1.096413711369e-16       2.961987042681e-17      -3.042714749858e-18 
 2579       7.675899906312e-12       4.024379030227e-13      -5.922585674085e-13       0.000000000000e+00       1.094367067332e-16       2.959420300694e-17      -3.032778814472e-18 
 2580       7.670671594453e-12       4.014689909258e-13      -5.966389478620e-13       0.000000000000e+00       1.092324670363e-16       2.956700208186e-17      -3.021468179322e-18 
 2581       7.665730468680e-12       4.004652575561e-13      -6.009504299913e-13       0.000000000000e+00       1.090286511399e-16       2.953829289697e-17      -3.008825242694e-18 
 2582       7.661069624362e-12       3.994271441962e-13      -6.051916281326e-13       0.000000000000e+00       1.088252581317e-16       2.950810078396e-17      -2.994892541656e-18 
 2583       7.656682133872e-12       3.983550936779e-13      -6.093611527233e-13       0.000000000000e+00       1.086222870924e-16       2.947645116095e-17      -2.979712752201e-18 
 2584       7.652561046565e-12       3.972495503830e-13      -6.134576102993e-13       0.000000000000e+00       1.084197370964e-16       2.944336953252e-17      -2.963328689380e-18 
 2585       7.648699388757e-12       3.961109602457e-13      -6.174796034909e-13       0.000000000000e+00       1.082176072114e-16       2.940888148986e-17      -2.945783307437e-18 
 2586       7.645090163701e-12       3.949397707535e-13      -6.214257310190e-13       0.000000000000e+00       1.080158964985e-16       2.937301271078e-17      -2.927119699948e-18 
 2587       7.641726351564e-12       3.937364309491e-13      -6.252945876920e-13       0.000000000000e+00       1.078146040124e-16       2.933578895986e-17      -2.907381099960e-18 
 2588       7.638600909404e-12       3.925013914317e-13      -6.290847644014e-13       0.000000000000e+00       1.076137288010e-16       2.929723608853e-17      -2.886610880123e-18 
 2589       7.635706771150e-12       3.912351043588e-13      -6.327948481191e-13       0.000000000000e+00       1.074132699057e-16       2.925738003511e-17      -2.864852552829e-18 
 2590       7.633036847575e-12       3.899380234478e-13      -6.364234218928e-13       0.000000000000e+00       1.072132263612e-16       2.921624682493e-17      -2.842149770350e-18 
 2591       7.630584026277e-12       3.886106039771e-13      -6.399690648431e-13       0.000000000000e+00       1.070135971959e-16       2.917386257044e-17      -2.818546324972e-18 
 2592       7.628341171651e-12       3.872533027883e-13      -6.434303521595e-13       0.000000000000e+00       1.068143814311e-16       2.913025347123e-17      -2.794086149135e-18 
 2593       7.626301124874e-12       3.858665782872e-13      -6.468058550966e-13       0.000000000000e+00       1.066155780818e-16       2.908544581417e-17      -2.768813315565e-18 
 2594       7.624456703875e-12       3.844508904457e-13      -6.500941409710e-13       0.000000000000e+00       1.064171861563e-16       2.903946597350e-17      -2.742772037418e-18 
 2595       7.622800703317e-12       3.830067008032e-13      -6.532937731573e-13       0.000000000000e+00       1.062192046561e-16       2.899234041086e-17      -2.716006668408e-18 
 2596       7.621325894571e-12       3.815344724683e-13      -6.564033110842e-13       0.000000000000e+00       1.060216325763e-16       2.894409567544e-17      -2.688561702952e-18 
 2597       7.620025025695e-12       3.800346701200e-13      -6.594213102314e-13       0.000000000000e+00       1.058244689051e-16       2.889475840402e-17      -2.660481776300e-18 
 2598       7.618890821410e-12       3.785077600099e-13      -6.623463221257e-13       0.000000000000e+00       1.056277126242e-16       2.884435532110e-17      -2.631811664676e-18 
 2599       7.617915983080e-12       3.769542099630e-13      -6.651768943374e-13       0.000000000000e+00       1.054313627085e-16       2.879291323893e-17      -2.602596285414e-18 
 2600       7.617093188686e-12       3.753744893799e-13      -6.679115704765e-13       0.000000000000e+00       1.052354181264e-16       2.874045905766e-17      -2.572880697092e-18 
 2601       7.616415092803e-12       3.737690692378e-13      -6.705488901892e-13       0.000000000000e+00       1.050398778392e-16       2.868701976535e-17      -2.542710099674e-18 
 2602       7.615874326582e-12       3.721384220927e-13      -6.730873891544e-13       0.000000000000e+00       1.048447408021e-16       2.863262243815e-17      -2.512129834642e-18 
 2603       7.615463497720e-12       3.704830220804e-13      -6.755255990796e-13       0.000000000000e+00       1.046500059630e-16       2.857729424029e-17      -2.481185385133e-18 
 2604       7.615175190445e-12       3.688033449181e-13      -6.778620476980e-13       0.000000000000e+00       1.044556722634e-16       2.852106242425e-17      -2.449922376080e-18 
 2605       7.615001965485e-12       3.670998679064e-13      -6.800952587641e-13       0.000000000000e+00       1.042617386381e-16       2.846395433078e-17      -2.418386574343e-18 
 2606       7.614936360054e-12       3.653730699304e-13      -6.822237520503e-13       0.000000000000e+00       1.040682040151e-16       2.840599738902e-17      -2.386623888852e-18 
 2607       7.614970887822e-12       3.636234314614e-13      -6.842460433437e-13       0.000000000000e+00       1.038750673156e-16       2.834721911659e-17      -2.354680370737e-18 
 2608       7.615098038895e-12       3.618514345586e-13      -6.861606444417e-13       0.000000000000e+00       1.036823274540e-16       2.828764711967e-17      -2.322602213470e-18 
 2609       7.615310279793e-12       3.600575628705e-13      -6.879660631491e-13       0.000000000000e+00       1.034899833382e-16       2.822730909305e-17      -2.290435752999e-18 
 2610       7.615600053426e-12       3.582423016364e-13      -6.896608032738e-13       0.000000000000e+00       1.032980338691e-16       2.816623282028e-17      -2.258227467887e-18 
 2611       7.615960011647e-12       3.564061610977e-13      -6.912436678823e-13       0.000000000000e+00       1.031064779982e-16       2.810444640841e-17      -2.226020132782e-18 
