# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  166       6.404514246685e-10       1.285188003044e-13      -5.707333204633e-12       1.243434496828e-15       2.645171218411e-12       5.041099661521e-13      -2.969317222280e-15 
  167       6.441695351166e-10       1.271791843317e-13      -5.656343226024e-12       1.260140665676e-15       2.598817450917e-12       4.969528793089e-13      -2.904183320773e-15 
  168       6.478420670237e-10       1.258159902913e-13      -5.601748292235e-12       1.276985229534e-15       2.553528039846e-12       4.899257503050e-13      -2.839457970466e-15 
  169       6.514678948498e-10       1.244320727927e-13      -5.543538128976e-12       1.293968108900e-15       2.509288048260e-12       4.830282019081e-13      -2.775172940459e-15 
  170       6.550458752031e-10       1.230304047535e-13      -5.481704644007e-12       1.311089193699e-15       2.466079140776e-12       4.762594524806e-13      -2.711359214220e-15 
  171       6.585748465518e-10       1.216140789139e-13      -5.416241966370e-12       1.328348342791e-15       2.423879516512e-12       4.696183074812e-13      -2.648046961800e-15 
  172       6.620536289379e-10       1.201863093502e-13      -5.347146485611e-12       1.345745383473e-15       2.382663842037e-12       4.631031509662e-13      -2.585265512051e-15 
  173       6.654810236891e-10       1.187504329893e-13      -5.274416891012e-12       1.363280110987e-15       2.342403184316e-12       4.567119370913e-13      -2.523043324839e-15 
  174       6.688558131320e-10       1.173099111226e-13      -5.198054210811e-12       1.380952288020e-15       2.303064943662e-12       4.504421816124e-13      -2.461407963263e-15 
  175       6.721767603047e-10       1.158683309199e-13      -5.118061851436e-12       1.398761644212e-15       2.264612786682e-12       4.442909533878e-13      -2.400386065868e-15 
  176       6.754426086695e-10       1.144294069438e-13      -5.034445636726e-12       1.416707875660e-15       2.227006579223e-12       4.382548658791e-13      -2.340003318863e-15 
  177       6.786520818254e-10       1.129969826633e-13      -4.947213847163e-12       1.434790644423e-15       2.190202319323e-12       4.323300686529e-13      -2.280284428338e-15 
  178       6.818038832215e-10       1.115750319683e-13      -4.856377259092e-12       1.453009578025e-15       2.154152070161e-12       4.265122388821e-13      -2.221253092477e-15 
  179       6.848966958688e-10       1.101676606833e-13      -4.761949183955e-12       1.471364268961e-15       2.118803892997e-12       4.207965728476e-13      -2.162931973776e-15 
  180       6.879292698784e-10       1.087789601827e-13      -4.663944132612e-12       1.489854234821e-15       2.084112252845e-12       4.151787897211e-13      -2.105338086774e-15 
  181       6.909006934544e-10       1.074125520601e-13      -4.562373607656e-12       1.508478796153e-15       2.050070300473e-12       4.096582498924e-13      -2.048468609316e-15 
  182       6.938101429397e-10       1.060720100890e-13      -4.457250051190e-12       1.527237187920e-15       2.016680033650e-12       4.042350687695e-13      -1.992313887468e-15 
  183       6.966567969634e-10       1.047610058312e-13      -4.348588223585e-12       1.546128597368e-15       1.983942026753e-12       3.989091220359e-13      -1.936861874307e-15 
  184       6.994398364770e-10       1.034833096063e-13      -4.236405237649e-12       1.565152163388e-15       1.951855402284e-12       3.936800408800e-13      -1.882098085244e-15 
  185       7.021584447902e-10       1.022427914613e-13      -4.120720592782e-12       1.584306975874e-15       1.920417802393e-12       3.885472072255e-13      -1.828005553359e-15 
  186       7.048118076076e-10       1.010434221394e-13      -4.001556209145e-12       1.603592075084e-15       1.889625360402e-12       3.835097489613e-13      -1.774564784729e-15 
  187       7.073991130646e-10       9.988927404964e-14      -3.878936461821e-12       1.623006450998e-15       1.859472672325e-12       3.785665351711e-13      -1.721753713757e-15 
  188       7.099195517637e-10       9.878452223619e-14      -3.752888214975e-12       1.642549042681e-15       1.829952768388e-12       3.737161713636e-13      -1.669547658506e-15 
  189       7.123723168106e-10       9.773344534751e-14      -3.623440856019e-12       1.662218737637e-15       1.801057084554e-12       3.689569947024e-13      -1.617919276025e-15 
  190       7.147566038507e-10       9.674042660574e-14      -3.490626329775e-12       1.682014371174e-15       1.772775434040e-12       3.642870692359e-13      -1.566838517682e-15 
  191       7.170716111049e-10       9.580995477601e-14      -3.354479172638e-12       1.701934725761e-15       1.745095978842e-12       3.597041811271e-13      -1.516272584494e-15 
  192       7.193165394061e-10       9.494662513570e-14      -3.215036546734e-12       1.721978530385e-15       1.718005201258e-12       3.552058338837e-13      -1.466185882457e-15 
  193       7.214905922354e-10       9.415514044382e-14      -3.072338274089e-12       1.742144459918e-15       1.691487875405e-12       3.507892435880e-13      -1.416539977874e-15 
  194       7.235929757580e-10       9.344031191022e-14      -2.926426870789e-12       1.762431134469e-15       1.665527038744e-12       3.464513341268e-13      -1.367293552688e-15 
  195       7.256228988599e-10       9.280706016497e-14      -2.777347581141e-12       1.782837118747e-15       1.640103963598e-12       3.421887324213e-13      -1.318402359813e-15 
  196       7.275795731836e-10       9.226041622763e-14      -2.625148411838e-12       1.803360921420e-15       1.615198128680e-12       3.379977636570e-13      -1.269819178461e-15 
  197       7.294622131645e-10       9.180552247655e-14      -2.469880166120e-12       1.824000994475e-15       1.590787190608e-12       3.338744465138e-13      -1.221493769475e-15 
  198       7.312700360675e-10       9.144763361821e-14      -2.311596477938e-12       1.844755732578e-15       1.566846955429e-12       3.298144883957e-13      -1.173372830656e-15 
  199       7.330022620225e-10       9.119211765647e-14      -2.150353846117e-12       1.865623472432e-15       1.543351350142e-12       3.258132806609e-13      -1.125399952097e-15 
  200       7.346581140610e-10       9.104445686193e-14      -1.986211668517e-12       1.886602492138e-15       1.520272394219e-12       3.218658938517e-13      -1.077515571512e-15 
  201       7.362368755255e-10       9.100998557510e-14      -1.819229183868e-12       1.907691040063e-15       1.497585681184e-12       3.179680070232e-13      -1.029670818740e-15 
  202       7.377380667915e-10       9.109308072886e-14      -1.649455982800e-12       1.928887425082e-15       1.475287318935e-12       3.141187796265e-13      -9.818702442097e-16 
  203       7.391612812536e-10       9.129791530614e-14      -1.476940884101e-12       1.950189931553e-15       1.453378145977e-12       3.103181758070e-13      -9.341320600257e-16 
  204       7.405061292911e-10       9.162871649923e-14      -1.301734990982e-12       1.971596789842e-15       1.431858318011e-12       3.065660467476e-13      -8.864745215214e-16 
  205       7.417722384736e-10       9.208976590134e-14      -1.123891716102e-12       1.993106175764e-15       1.410727295733e-12       3.028621286587e-13      -8.389159236395e-16 
  206       7.429592537676e-10       9.268539969808e-14      -9.434668065942e-13       2.014716210034e-15       1.389983832650e-12       2.992060407697e-13      -7.914745973118e-16 
  207       7.440668377411e-10       9.342000885898e-14      -7.605183690835e-13       2.036424957713e-15       1.369625962881e-12       2.955972833191e-13      -7.441689058388e-16 
  208       7.450946707705e-10       9.429803932903e-14      -5.751068947141e-13       2.058230427653e-15       1.349650988964e-12       2.920352355451e-13      -6.970172412705e-16 
  209       7.460424512456e-10       9.532399222013e-14      -3.872952841709e-13       2.080130571946e-15       1.330055469664e-12       2.885191536769e-13      -6.500380207853e-16 
  210       7.469098957756e-10       9.650242400267e-14      -1.971488727033e-13       2.102123285369e-15       1.310835207780e-12       2.850481689247e-13      -6.032496830710e-16 
  211       7.476967393950e-10       9.783794669699e-14      -4.735455148065e-15       2.124206404831e-15       1.291985237950e-12       2.816212854708e-13      -5.566706847040e-16 
  212       7.484027357693e-10       9.933522806493e-14       1.898746890472e-13       2.146377708823e-15       1.273499814458e-12       2.782373784600e-13      -5.103194965296e-16 
  213       7.490276574007e-10       1.009989918013e-13       3.866087708011e-13       2.168634916860e-15       1.255372399044e-12       2.748951919906e-13      -4.642146000418e-16 
  214       7.495712958340e-10       1.028340177255e-13       5.853914663749e-13       2.190975688929e-15       1.237595648704e-12       2.715933371047e-13      -4.183744837636e-16 
  215       7.500334618621e-10       1.048451419727e-13       7.861448923497e-13       2.213397624939e-15       1.220161403504e-12       2.683302897791e-13      -3.728176396264e-16 
  216       7.504139857323e-10       1.070372571860e-13       9.887885806027e-13       2.235898264166e-15       1.203060674381e-12       2.651043889161e-13      -3.275625593505e-16 
  217       7.507127173513e-10       1.094153127073e-13       1.193239453285e-12       2.258475084696e-15       1.186283630953e-12       2.619138343339e-13      -2.826277308248e-16 
  218       7.509295264918e-10       1.119843147689e-13       1.399411797796e-12       2.281125502878e-15       1.169819589324e-12       2.587566847572e-13      -2.380316344867e-16 
  219       7.510643029976e-10       1.147493266855e-13       1.607217241764e-12       2.303846872768e-15       1.153656999891e-12       2.556308558083e-13      -1.937927397022e-16 
  220       7.511169569900e-10       1.177154690452e-13       1.816564728020e-12       2.326636485573e-15       1.137783435153e-12       2.525341179975e-13      -1.499295011460e-16 
  221       7.510874190729e-10       1.208879199012e-13       2.027360489574e-12       2.349491569104e-15       1.122185577513e-12       2.494640947138e-13      -1.064603551809e-16 
  222       7.509756405390e-10       1.242719149634e-13       2.239508024596e-12       2.372409287217e-15       1.106849207088e-12       2.464182602155e-13      -6.340371623848e-17 
  223       7.507815935756e-10       1.278727477896e-13       2.452908071386e-12       2.395386739262e-15       1.091759189516e-12       2.433939376212e-13      -2.077797319859e-17 
  224       7.505052900620e-10       1.316954089171e-13       2.667463830423e-12       2.418421084040e-15       1.076902404312e-12       2.403889564456e-13       2.140121350262e-17 
  225       7.501468388797e-10       1.357434770831e-13       2.883097055312e-12       2.441509921663e-15       1.062276764368e-12       2.374036763384e-13       6.312920611399e-17 
  226       7.497063926857e-10       1.400201570776e-13       3.099732948084e-12       2.464650935175e-15       1.047882752829e-12       2.344390895873e-13       1.044046356744e-16 
  227       7.491841299006e-10       1.445286337313e-13       3.317294992670e-12       2.487841767998e-15       1.033720529504e-12       2.314961728325e-13       1.452267606674e-16 
  228       7.485802549586e-10       1.492720712473e-13       3.535704942375e-12       2.511080023674e-15       1.019789925678e-12       2.285758866277e-13       1.855954770684e-16 
  229       7.478949985574e-10       1.542536125328e-13       3.754882807343e-12       2.534363265608e-15       1.006090438917e-12       2.256791750011e-13       2.255113283910e-16 
  230       7.471286179086e-10       1.594763785312e-13       3.974746842031e-12       2.557689016809e-15       9.926212278796e-13       2.228069650164e-13       2.649755157346e-16 
  231       7.462813969872e-10       1.649434675540e-13       4.195213532676e-12       2.581054759638e-15       9.793811071215e-13       2.199601663340e-13       3.039899078305e-16 
  232       7.453536467820e-10       1.706579546121e-13       4.416197584768e-12       2.604457935549e-15       9.663685419052e-13       2.171396707718e-13       3.425570510895e-16 
  233       7.443457055458e-10       1.766228907485e-13       4.637611910514e-12       2.627895944830e-15       9.535816430077e-13       2.143463518663e-13       3.806801796481e-16 
  234       7.432579390449e-10       1.828413023692e-13       4.859367616316e-12       2.651366146349e-15       9.410181615283e-13       2.115810644337e-13       4.183632254160e-16 
  235       7.420907408096e-10       1.893161905759e-13       5.081373990234e-12       2.674865857298e-15       9.286754836970e-13       2.088446441308e-13       4.556108281226e-16 
  236       7.408445323841e-10       1.960505304972e-13       5.303538489456e-12       2.698392352933e-15       9.165506256818e-13       2.061379070161e-13       4.924283453638e-16 
  237       7.395197635765e-10       2.030472706210e-13       5.525766727775e-12       2.721942866319e-15       9.046402283973e-13       2.034616491109e-13       5.288218626492e-16 
  238       7.381169127088e-10       2.103093321257e-13       5.747962463048e-12       2.745514588074e-15       8.929405523126e-13       2.008166459601e-13       5.647982034488e-16 
  239       7.366364868671e-10       2.178396082126e-13       5.970027584677e-12       2.769104666111e-15       8.814474722588e-13       1.982036521933e-13       6.003649392401e-16 
  240       7.350790221514e-10       2.256409634376e-13       6.191862101068e-12       2.792710205382e-15       8.701564722376e-13       1.956234010862e-13       6.355303995543e-16 
  241       7.334450839260e-10       2.337162330429e-13       6.413364127111e-12       2.816328267620e-15       8.590626402289e-13       1.930766041208e-13       6.703036820241e-16 
  242       7.317352670692e-10       2.420682222888e-13       6.634429871640e-12       2.839955871085e-15       8.481606629988e-13       1.905639505473e-13       7.046946624298e-16 
  243       7.299501962234e-10       2.506997057859e-13       6.854953624912e-12       2.863589990304e-15       8.374448209077e-13       1.880861069446e-13       7.387140047469e-16 
  244       7.280905260453e-10       2.596134268267e-13       7.074827746070e-12       2.887227555816e-15       8.269089827184e-13       1.856437167815e-13       7.723731711922e-16 
  245       7.261569414557e-10       2.688120967172e-13       7.293942650615e-12       2.910865453914e-15       8.165466004036e-13       1.832373999777e-13       8.056844322713e-16 
  246       7.241501578899e-10       2.782983941094e-13       7.512186797878e-12       2.934500526390e-15       8.063507039546e-13       1.808677524647e-13       8.386608768251e-16 
  247       7.220709215474e-10       2.880749643324e-13       7.729446678486e-12       2.958129570279e-15       7.963138961885e-13       1.785353457470e-13       8.713164220769e-16 
  248       7.199200096419e-10       2.981444187249e-13       7.945606801834e-12       2.981749337597e-15       7.864283475567e-13       1.762407264631e-13       9.036658236792e-16 
  249       7.176982306517e-10       3.085093339665e-13       8.160549683555e-12       3.005356535092e-15       7.766857909529e-13       1.739844159464e-13       9.357246857605e-16 
